customer_id,email,first_name,last_name,phone,is_active,created_at,updated_at
6315,matthew.ramirez.6315@retailflow.com,Matthew,Ramirez,+1-915-709-2158,true,2024-03-31 20:08:22+00,2024-03-31 20:08:22+00
6316,mark.hill.6316@retailflow.com,Mark,Hill,+1-253-748-9876,true,2025-02-28 20:08:22+00,2025-02-28 20:08:22+00
6317,matthew.anderson.6317@retailflow.com,Matthew,Anderson,+1-988-753-4338,true,2024-10-05 20:08:22+00,2024-10-05 20:08:22+00
6318,andrew.white.6318@retailflow.com,Andrew,White,+1-576-913-3306,true,2024-05-06 20:08:22+00,2024-05-06 20:08:22+00
6319,thomas.jones.6319@retailflow.com,Thomas,Jones,+1-349-330-6565,true,2024-06-06 20:08:22+00,2024-06-06 20:08:22+00
6320,john.white.6320@retailflow.com,John,White,+1-573-796-7460,true,2024-08-19 20:08:22+00,2024-08-19 20:08:22+00
6321,anthony.robinson.6321@retailflow.com,Anthony,Robinson,+1-899-988-9699,true,2024-07-22 20:08:22+00,2024-07-22 20:08:22+00
6322,matthew.young.6322@retailflow.com,Matthew,Young,+1-997-389-5136,true,2025-04-12 20:08:22+00,2025-04-12 20:08:22+00
6323,mark.jackson.6323@retailflow.com,Mark,Jackson,+1-515-865-2610,true,2025-01-11 20:08:22+00,2025-01-11 20:08:22+00
6324,anthony.rodriguez.6324@retailflow.com,Anthony,Rodriguez,+1-557-998-3831,true,2023-10-09 20:08:22+00,2023-10-09 20:08:22+00
6325,james.taylor.6325@retailflow.com,James,Taylor,+1-812-769-8919,false,2024-05-22 20:08:22+00,2024-05-22 20:08:22+00
6326,karen.taylor.6326@retailflow.com,Karen,Taylor,+1-520-290-4096,true,2023-10-15 20:08:22+00,2023-10-15 20:08:22+00
6327,paul.rodriguez.6327@retailflow.com,Paul,Rodriguez,+1-226-823-6976,true,2024-11-01 20:08:22+00,2024-11-01 20:08:22+00
6328,joseph.torres.6328@retailflow.com,Joseph,Torres,+1-690-464-3239,true,2025-10-27 20:08:22+00,2025-10-27 20:08:22+00
6329,robert.robinson.6329@retailflow.com,Robert,Robinson,+1-599-988-1271,true,2024-10-13 20:08:22+00,2024-10-13 20:08:22+00
6330,andrew.king.6330@retailflow.com,Andrew,King,+1-577-328-4784,true,2024-06-09 20:08:22+00,2024-06-09 20:08:22+00
6331,jane.davis.6331@retailflow.com,Jane,Davis,+1-771-262-8925,true,2024-11-07 20:08:22+00,2024-11-07 20:08:22+00
6332,jessica.davis.6332@retailflow.com,Jessica,Davis,+1-867-635-8534,true,2024-08-20 20:08:22+00,2024-08-20 20:08:22+00
6333,william.miller.6333@retailflow.com,William,Miller,+1-693-246-3398,true,2024-09-08 20:08:22+00,2024-09-08 20:08:22+00
6334,margaret.scott.6334@retailflow.com,Margaret,Scott,+1-695-266-8741,true,2024-03-01 20:08:22+00,2024-03-01 20:08:22+00
6335,ashley.williams.6335@retailflow.com,Ashley,Williams,+1-609-886-2249,true,2024-02-06 20:08:22+00,2024-02-06 20:08:22+00
6336,matthew.lopez.6336@retailflow.com,Matthew,Lopez,+1-940-353-4154,true,2025-01-08 20:08:22+00,2025-01-08 20:08:22+00
6337,barbara.moore.6337@retailflow.com,Barbara,Moore,+1-296-202-7907,true,2024-08-21 20:08:22+00,2024-08-21 20:08:22+00
6338,andrew.brown.6338@retailflow.com,Andrew,Brown,+1-499-315-2174,true,2025-10-21 20:08:22+00,2025-10-21 20:08:22+00
6339,matthew.moore.6339@retailflow.com,Matthew,Moore,+1-374-568-1817,true,2025-03-27 20:08:22+00,2025-03-27 20:08:22+00
6340,andrew.torres.6340@retailflow.com,Andrew,Torres,+1-233-720-1731,true,2025-04-12 20:08:22+00,2025-04-12 20:08:22+00
6341,emily.harris.6341@retailflow.com,Emily,Harris,+1-602-632-7628,true,2025-11-19 20:08:22+00,2025-11-19 20:08:22+00
6342,james.hernandez.6342@retailflow.com,James,Hernandez,+1-237-580-1191,true,2025-06-26 20:08:22+00,2025-06-26 20:08:22+00
6343,charles.johnson.6343@retailflow.com,Charles,Johnson,+1-542-436-8781,true,2024-07-03 20:08:22+00,2024-07-03 20:08:22+00
6344,elizabeth.king.6344@retailflow.com,Elizabeth,King,+1-985-637-5572,true,2024-02-20 20:08:22+00,2024-02-20 20:08:22+00
6345,william.hernandez.6345@retailflow.com,William,Hernandez,+1-325-862-3547,true,2025-07-19 20:08:22+00,2025-07-19 20:08:22+00
6346,barbara.lewis.6346@retailflow.com,Barbara,Lewis,+1-443-696-4452,true,2024-04-28 20:08:22+00,2024-04-28 20:08:22+00
6347,john.anderson.6347@retailflow.com,John,Anderson,+1-322-212-6351,true,2023-10-16 20:08:22+00,2023-10-16 20:08:22+00
6348,charles.robinson.6348@retailflow.com,Charles,Robinson,+1-892-705-6501,true,2025-05-20 20:08:22+00,2025-05-20 20:08:22+00
6349,ashley.garcia.6349@retailflow.com,Ashley,Garcia,+1-614-644-5215,true,2024-01-27 20:08:22+00,2024-01-27 20:08:22+00
6350,paul.king.6350@retailflow.com,Paul,King,+1-710-731-4717,true,2025-12-02 20:08:22+00,2025-12-02 20:08:22+00
6351,charles.harris.6351@retailflow.com,Charles,Harris,+1-490-819-3203,true,2024-06-10 20:08:22+00,2024-06-10 20:08:22+00
6352,richard.smith.6352@retailflow.com,Richard,Smith,+1-217-692-3690,true,2025-09-22 20:08:22+00,2025-09-22 20:08:22+00
6353,thomas.rodriguez.6353@retailflow.com,Thomas,Rodriguez,+1-832-479-4818,true,2025-07-05 20:08:22+00,2025-07-05 20:08:22+00
6354,john.flores.6354@retailflow.com,John,Flores,+1-707-960-7083,false,2024-07-20 20:08:22+00,2024-07-20 20:08:22+00
6355,betty.lewis.6355@retailflow.com,Betty,Lewis,+1-260-825-4348,true,2024-12-20 20:08:22+00,2024-12-20 20:08:22+00
6356,sandra.ramirez.6356@retailflow.com,Sandra,Ramirez,+1-640-794-5813,true,2025-09-12 20:08:22+00,2025-09-12 20:08:22+00
6357,jessica.harris.6357@retailflow.com,Jessica,Harris,+1-219-571-1435,true,2024-12-25 20:08:22+00,2024-12-25 20:08:22+00
6358,jane.scott.6358@retailflow.com,Jane,Scott,+1-310-783-3235,true,2025-07-15 20:08:22+00,2025-07-15 20:08:22+00
6359,anthony.martin.6359@retailflow.com,Anthony,Martin,+1-371-480-6218,true,2023-11-04 20:08:22+00,2023-11-04 20:08:22+00
6360,james.rodriguez.6360@retailflow.com,James,Rodriguez,+1-861-936-3866,true,2024-10-09 20:08:22+00,2024-10-09 20:08:22+00
6361,elizabeth.taylor.6361@retailflow.com,Elizabeth,Taylor,+1-524-370-5826,true,2024-04-11 20:08:22+00,2024-04-11 20:08:22+00
6362,matthew.thomas.6362@retailflow.com,Matthew,Thomas,+1-576-675-6555,true,2025-05-09 20:08:22+00,2025-05-09 20:08:22+00
6363,daniel.miller.6363@retailflow.com,Daniel,Miller,+1-998-526-6094,true,2024-09-03 20:08:22+00,2024-09-03 20:08:22+00
6364,barbara.martinez.6364@retailflow.com,Barbara,Martinez,+1-885-201-4923,true,2025-02-07 20:08:22+00,2025-02-07 20:08:22+00
6365,william.wilson.6365@retailflow.com,William,Wilson,+1-337-360-7050,true,2024-03-27 20:08:22+00,2024-03-27 20:08:22+00
6366,barbara.martin.6366@retailflow.com,Barbara,Martin,+1-695-771-4898,true,2024-10-18 20:08:22+00,2024-10-18 20:08:22+00
6367,ashley.torres.6367@retailflow.com,Ashley,Torres,+1-873-769-7719,true,2024-01-14 20:08:22+00,2024-01-14 20:08:22+00
6368,michael.martinez.6368@retailflow.com,Michael,Martinez,+1-469-648-1094,true,2025-03-21 20:08:22+00,2025-03-21 20:08:22+00
6369,william.johnson.6369@retailflow.com,William,Johnson,+1-925-281-2494,true,2023-10-14 20:08:22+00,2023-10-14 20:08:22+00
6370,john.martin.6370@retailflow.com,John,Martin,+1-904-769-7980,true,2025-06-14 20:08:22+00,2025-06-14 20:08:22+00
6371,jessica.smith.6371@retailflow.com,Jessica,Smith,+1-319-449-7957,true,2025-10-02 20:08:22+00,2025-10-02 20:08:22+00
6372,michael.garcia.6372@retailflow.com,Michael,Garcia,+1-254-691-7481,true,2023-11-11 20:08:22+00,2023-11-11 20:08:22+00
6373,jennifer.ramirez.6373@retailflow.com,Jennifer,Ramirez,+1-303-892-9601,true,2025-04-08 20:08:22+00,2025-04-08 20:08:22+00
6374,daniel.smith.6374@retailflow.com,Daniel,Smith,+1-409-332-1385,true,2023-11-23 20:08:22+00,2023-11-23 20:08:22+00
6375,elizabeth.flores.6375@retailflow.com,Elizabeth,Flores,+1-434-894-4991,true,2025-09-08 20:08:22+00,2025-09-08 20:08:22+00
6376,andrew.anderson.6376@retailflow.com,Andrew,Anderson,+1-498-759-7906,false,2024-02-28 20:08:22+00,2024-02-28 20:08:22+00
6377,john.hernandez.6377@retailflow.com,John,Hernandez,+1-574-357-5393,true,2025-05-18 20:08:22+00,2025-05-18 20:08:22+00
6378,jennifer.white.6378@retailflow.com,Jennifer,White,+1-383-992-6089,true,2024-09-25 20:08:22+00,2024-09-25 20:08:22+00
6379,james.lee.6379@retailflow.com,James,Lee,+1-373-494-5208,true,2025-06-27 20:08:22+00,2025-06-27 20:08:22+00
6380,patricia.moore.6380@retailflow.com,Patricia,Moore,+1-342-323-8197,true,2024-10-11 20:08:22+00,2024-10-11 20:08:22+00
6381,jane.perez.6381@retailflow.com,Jane,Perez,+1-786-928-8870,true,2023-11-05 20:08:22+00,2023-11-05 20:08:22+00
6382,richard.smith.6382@retailflow.com,Richard,Smith,+1-555-729-2806,true,2024-11-05 20:08:22+00,2024-11-05 20:08:22+00
6383,mary.king.6383@retailflow.com,Mary,King,+1-320-564-6330,true,2024-09-17 20:08:22+00,2024-09-17 20:08:22+00
6384,barbara.hill.6384@retailflow.com,Barbara,Hill,+1-293-934-3215,true,2024-03-10 20:08:22+00,2024-03-10 20:08:22+00
6385,charles.thompson.6385@retailflow.com,Charles,Thompson,+1-769-880-6655,true,2024-01-11 20:08:22+00,2024-01-11 20:08:22+00
6386,daniel.walker.6386@retailflow.com,Daniel,Walker,+1-597-758-1182,true,2025-09-03 20:08:22+00,2025-09-03 20:08:22+00
6387,michael.clark.6387@retailflow.com,Michael,Clark,+1-861-824-2825,true,2023-11-07 20:08:22+00,2023-11-07 20:08:22+00
6388,mary.ramirez.6388@retailflow.com,Mary,Ramirez,+1-986-726-3929,true,2025-11-03 20:08:22+00,2025-11-03 20:08:22+00
6389,helen.perez.6389@retailflow.com,Helen,Perez,+1-896-852-1744,true,2024-08-30 20:08:22+00,2024-08-30 20:08:22+00
6390,mark.thompson.6390@retailflow.com,Mark,Thompson,+1-666-334-2268,true,2025-09-22 20:08:22+00,2025-09-22 20:08:22+00
6391,lisa.flores.6391@retailflow.com,Lisa,Flores,+1-987-881-1773,true,2025-06-15 20:08:22+00,2025-06-15 20:08:22+00
6392,karen.martin.6392@retailflow.com,Karen,Martin,+1-969-229-4714,true,2025-09-09 20:08:22+00,2025-09-09 20:08:22+00
6393,john.allen.6393@retailflow.com,John,Allen,+1-889-568-9550,true,2025-12-03 20:08:22+00,2025-12-03 20:08:22+00
6394,mary.lee.6394@retailflow.com,Mary,Lee,+1-831-648-7821,true,2024-05-29 20:08:22+00,2024-05-29 20:08:22+00
6395,mark.rodriguez.6395@retailflow.com,Mark,Rodriguez,+1-274-374-1930,true,2025-03-10 20:08:22+00,2025-03-10 20:08:22+00
6396,daniel.anderson.6396@retailflow.com,Daniel,Anderson,+1-827-292-3479,true,2025-11-02 20:08:22+00,2025-11-02 20:08:22+00
6397,margaret.anderson.6397@retailflow.com,Margaret,Anderson,+1-272-544-9257,true,2024-10-31 20:08:22+00,2024-10-31 20:08:22+00
6398,patricia.davis.6398@retailflow.com,Patricia,Davis,+1-289-450-8448,true,2025-09-14 20:08:22+00,2025-09-14 20:08:22+00
6399,emily.miller.6399@retailflow.com,Emily,Miller,+1-357-640-9144,true,2023-12-17 20:08:22+00,2023-12-17 20:08:22+00
6400,dorothy.wright.6400@retailflow.com,Dorothy,Wright,+1-388-903-1967,true,2025-03-31 20:08:22+00,2025-03-31 20:08:22+00
6401,joseph.walker.6401@retailflow.com,Joseph,Walker,+1-782-557-8916,true,2024-11-30 20:08:22+00,2024-11-30 20:08:22+00
6402,james.jackson.6402@retailflow.com,James,Jackson,+1-671-336-8448,true,2024-01-22 20:08:22+00,2024-01-22 20:08:22+00
6403,steven.ramirez.6403@retailflow.com,Steven,Ramirez,+1-837-431-6154,true,2025-12-25 20:08:22+00,2025-12-25 20:08:22+00
6404,lisa.lewis.6404@retailflow.com,Lisa,Lewis,+1-422-559-4331,true,2024-01-29 20:08:22+00,2024-01-29 20:08:22+00
6405,mark.jones.6405@retailflow.com,Mark,Jones,+1-654-842-1650,true,2025-06-27 20:08:22+00,2025-06-27 20:08:22+00
6406,donald.hernandez.6406@retailflow.com,Donald,Hernandez,+1-995-462-9613,true,2025-05-25 20:08:22+00,2025-05-25 20:08:22+00
6407,nancy.robinson.6407@retailflow.com,Nancy,Robinson,+1-540-628-7035,true,2024-07-05 20:08:22+00,2024-07-05 20:08:22+00
6408,betty.perez.6408@retailflow.com,Betty,Perez,+1-390-963-3842,true,2025-09-13 20:08:22+00,2025-09-13 20:08:22+00
6409,emily.clark.6409@retailflow.com,Emily,Clark,+1-486-542-8581,true,2023-12-31 20:08:22+00,2023-12-31 20:08:22+00
6410,anthony.allen.6410@retailflow.com,Anthony,Allen,+1-225-568-2184,false,2025-10-21 20:08:22+00,2025-10-21 20:08:22+00
6411,paul.harris.6411@retailflow.com,Paul,Harris,+1-321-371-8100,true,2024-02-12 20:08:22+00,2024-02-12 20:08:22+00
6412,dorothy.walker.6412@retailflow.com,Dorothy,Walker,+1-418-644-1471,true,2024-12-18 20:08:22+00,2024-12-18 20:08:22+00
6413,susan.garcia.6413@retailflow.com,Susan,Garcia,+1-328-504-7597,true,2025-10-21 20:08:22+00,2025-10-21 20:08:22+00
6414,mary.white.6414@retailflow.com,Mary,White,+1-592-238-4139,true,2024-12-27 20:08:22+00,2024-12-27 20:08:22+00
6415,karen.clark.6415@retailflow.com,Karen,Clark,+1-222-641-2116,true,2024-02-04 20:08:22+00,2024-02-04 20:08:22+00
6416,william.taylor.6416@retailflow.com,William,Taylor,+1-258-951-7833,true,2025-03-20 20:08:22+00,2025-03-20 20:08:22+00
6417,daniel.jackson.6417@retailflow.com,Daniel,Jackson,+1-905-422-1692,true,2024-09-09 20:08:22+00,2024-09-09 20:08:22+00
6418,james.wilson.6418@retailflow.com,James,Wilson,+1-644-601-2359,true,2023-12-23 20:08:22+00,2023-12-23 20:08:22+00
6419,joseph.brown.6419@retailflow.com,Joseph,Brown,+1-460-802-9593,true,2024-02-20 20:08:22+00,2024-02-20 20:08:22+00
6420,jennifer.moore.6420@retailflow.com,Jennifer,Moore,+1-588-283-3818,true,2025-04-18 20:08:22+00,2025-04-18 20:08:22+00
6421,matthew.thompson.6421@retailflow.com,Matthew,Thompson,+1-931-515-9604,true,2025-08-28 20:08:22+00,2025-08-28 20:08:22+00
6422,susan.ramirez.6422@retailflow.com,Susan,Ramirez,+1-261-348-7785,true,2023-10-08 20:08:22+00,2023-10-08 20:08:22+00
6423,william.taylor.6423@retailflow.com,William,Taylor,+1-455-814-8133,true,2024-11-03 20:08:22+00,2024-11-03 20:08:22+00
6424,jane.johnson.6424@retailflow.com,Jane,Johnson,+1-267-448-4299,true,2025-11-20 20:08:22+00,2025-11-20 20:08:22+00
6425,betty.garcia.6425@retailflow.com,Betty,Garcia,+1-799-870-4458,false,2024-04-17 20:08:22+00,2024-04-17 20:08:22+00
6426,james.clark.6426@retailflow.com,James,Clark,+1-778-879-6366,true,2024-05-05 20:08:22+00,2024-05-05 20:08:22+00
6427,mark.hill.6427@retailflow.com,Mark,Hill,+1-856-209-5381,true,2025-09-27 20:08:22+00,2025-09-27 20:08:22+00
6428,helen.brown.6428@retailflow.com,Helen,Brown,+1-616-384-3588,true,2025-04-01 20:08:22+00,2025-04-01 20:08:22+00
6429,linda.williams.6429@retailflow.com,Linda,Williams,+1-364-243-1295,true,2023-12-09 20:08:22+00,2023-12-09 20:08:22+00
6430,nancy.sanchez.6430@retailflow.com,Nancy,Sanchez,+1-669-638-4926,true,2024-05-21 20:08:22+00,2024-05-21 20:08:22+00
6431,joshua.lopez.6431@retailflow.com,Joshua,Lopez,+1-405-287-8840,true,2024-01-02 20:08:22+00,2024-01-02 20:08:22+00
6432,karen.allen.6432@retailflow.com,Karen,Allen,+1-332-512-5215,true,2024-06-24 20:08:22+00,2024-06-24 20:08:22+00
6433,sandra.ramirez.6433@retailflow.com,Sandra,Ramirez,+1-827-477-6798,true,2024-04-26 20:08:22+00,2024-04-26 20:08:22+00
6434,joseph.harris.6434@retailflow.com,Joseph,Harris,+1-384-452-1302,true,2023-12-12 20:08:22+00,2023-12-12 20:08:22+00
6435,charles.martinez.6435@retailflow.com,Charles,Martinez,+1-678-606-7969,true,2024-12-17 20:08:22+00,2024-12-17 20:08:22+00
6436,linda.williams.6436@retailflow.com,Linda,Williams,+1-297-907-5482,true,2024-01-04 20:08:22+00,2024-01-04 20:08:22+00
6437,dorothy.sanchez.6437@retailflow.com,Dorothy,Sanchez,+1-629-970-5572,true,2024-03-28 20:08:22+00,2024-03-28 20:08:22+00
6438,karen.king.6438@retailflow.com,Karen,King,+1-933-247-8828,true,2024-03-11 20:08:22+00,2024-03-11 20:08:22+00
6439,barbara.jones.6439@retailflow.com,Barbara,Jones,+1-598-724-7308,true,2025-07-25 20:08:22+00,2025-07-25 20:08:22+00
6440,matthew.hill.6440@retailflow.com,Matthew,Hill,+1-886-678-4072,true,2025-07-29 20:08:22+00,2025-07-29 20:08:22+00
6441,mary.torres.6441@retailflow.com,Mary,Torres,+1-601-759-5648,true,2024-12-30 20:08:22+00,2024-12-30 20:08:22+00
6442,betty.lee.6442@retailflow.com,Betty,Lee,+1-266-909-4222,false,2025-08-21 20:08:22+00,2025-08-21 20:08:22+00
6443,patricia.scott.6443@retailflow.com,Patricia,Scott,+1-757-486-6216,true,2024-07-20 20:08:22+00,2024-07-20 20:08:22+00
6444,mary.walker.6444@retailflow.com,Mary,Walker,+1-676-791-2496,true,2025-05-27 20:08:22+00,2025-05-27 20:08:22+00
6445,paul.harris.6445@retailflow.com,Paul,Harris,+1-471-544-7698,true,2024-07-01 20:08:22+00,2024-07-01 20:08:22+00
6446,steven.sanchez.6446@retailflow.com,Steven,Sanchez,+1-960-942-5017,true,2025-04-02 20:08:22+00,2025-04-02 20:08:22+00
6447,dorothy.king.6447@retailflow.com,Dorothy,King,+1-413-385-3490,true,2024-09-13 20:08:22+00,2024-09-13 20:08:22+00
6448,barbara.thomas.6448@retailflow.com,Barbara,Thomas,+1-851-513-1516,true,2025-09-09 20:08:22+00,2025-09-09 20:08:22+00
6449,john.robinson.6449@retailflow.com,John,Robinson,+1-928-396-8689,true,2025-12-11 20:08:22+00,2025-12-11 20:08:22+00
6450,jane.lopez.6450@retailflow.com,Jane,Lopez,+1-778-724-1851,true,2024-04-24 20:08:22+00,2024-04-24 20:08:22+00
6451,daniel.garcia.6451@retailflow.com,Daniel,Garcia,+1-643-401-6718,true,2024-08-14 20:08:22+00,2024-08-14 20:08:22+00
6452,david.jones.6452@retailflow.com,David,Jones,+1-604-286-3001,true,2024-04-27 20:08:22+00,2024-04-27 20:08:22+00
6453,andrew.jones.6453@retailflow.com,Andrew,Jones,+1-964-234-9793,true,2025-04-22 20:08:22+00,2025-04-22 20:08:22+00
6454,james.hernandez.6454@retailflow.com,James,Hernandez,+1-683-610-1752,true,2023-12-13 20:08:22+00,2023-12-13 20:08:22+00
6455,helen.rodriguez.6455@retailflow.com,Helen,Rodriguez,+1-590-993-3365,true,2024-08-20 20:08:22+00,2024-08-20 20:08:22+00
6456,susan.williams.6456@retailflow.com,Susan,Williams,+1-726-992-8373,true,2024-12-15 20:08:22+00,2024-12-15 20:08:22+00
6457,lisa.taylor.6457@retailflow.com,Lisa,Taylor,+1-808-461-5252,true,2023-12-28 20:08:22+00,2023-12-28 20:08:22+00
6458,karen.anderson.6458@retailflow.com,Karen,Anderson,+1-379-611-8870,true,2025-12-14 20:08:22+00,2025-12-14 20:08:22+00
6459,thomas.king.6459@retailflow.com,Thomas,King,+1-604-541-5113,true,2024-09-13 20:08:22+00,2024-09-13 20:08:22+00
6460,barbara.flores.6460@retailflow.com,Barbara,Flores,+1-429-761-9162,true,2025-11-23 20:08:22+00,2025-11-23 20:08:22+00
6461,mary.thomas.6461@retailflow.com,Mary,Thomas,+1-450-290-3222,true,2025-07-17 20:08:22+00,2025-07-17 20:08:22+00
6462,charles.martin.6462@retailflow.com,Charles,Martin,+1-482-518-9534,true,2024-03-23 20:08:22+00,2024-03-23 20:08:22+00
6463,charles.sanchez.6463@retailflow.com,Charles,Sanchez,+1-532-427-6169,true,2024-05-03 20:08:22+00,2024-05-03 20:08:22+00
6464,james.sanchez.6464@retailflow.com,James,Sanchez,+1-973-720-7746,true,2024-11-05 20:08:22+00,2024-11-05 20:08:22+00
6465,jane.thomas.6465@retailflow.com,Jane,Thomas,+1-679-516-1718,true,2023-12-07 20:08:22+00,2023-12-07 20:08:22+00
6466,betty.moore.6466@retailflow.com,Betty,Moore,+1-256-439-2636,true,2025-05-10 20:08:22+00,2025-05-10 20:08:22+00
6467,james.king.6467@retailflow.com,James,King,+1-532-289-8192,true,2024-03-28 20:08:22+00,2024-03-28 20:08:22+00
6468,andrew.garcia.6468@retailflow.com,Andrew,Garcia,+1-597-537-5256,true,2024-10-12 20:08:22+00,2024-10-12 20:08:22+00
6469,barbara.garcia.6469@retailflow.com,Barbara,Garcia,+1-649-246-7155,true,2024-03-13 20:08:22+00,2024-03-13 20:08:22+00
6470,jennifer.rodriguez.6470@retailflow.com,Jennifer,Rodriguez,+1-954-385-7619,true,2024-10-09 20:08:22+00,2024-10-09 20:08:22+00
6471,david.sanchez.6471@retailflow.com,David,Sanchez,+1-625-445-6138,true,2025-12-29 20:08:22+00,2025-12-29 20:08:22+00
6472,steven.young.6472@retailflow.com,Steven,Young,+1-618-617-4495,true,2025-02-27 20:08:22+00,2025-02-27 20:08:22+00
6473,nancy.wilson.6473@retailflow.com,Nancy,Wilson,+1-680-296-2428,true,2024-05-27 20:08:22+00,2024-05-27 20:08:22+00
6474,jane.hill.6474@retailflow.com,Jane,Hill,+1-643-996-9334,true,2025-07-03 20:08:22+00,2025-07-03 20:08:22+00
6475,mark.white.6475@retailflow.com,Mark,White,+1-950-540-2383,true,2025-08-13 20:08:22+00,2025-08-13 20:08:22+00
6476,kenneth.perez.6476@retailflow.com,Kenneth,Perez,+1-688-302-6107,true,2023-10-02 20:08:22+00,2023-10-02 20:08:22+00
6477,matthew.hernandez.6477@retailflow.com,Matthew,Hernandez,+1-841-782-8428,true,2025-11-06 20:08:22+00,2025-11-06 20:08:22+00
6478,patricia.hernandez.6478@retailflow.com,Patricia,Hernandez,+1-796-924-8790,true,2024-03-06 20:08:22+00,2024-03-06 20:08:22+00
6479,jennifer.anderson.6479@retailflow.com,Jennifer,Anderson,+1-590-559-5538,true,2023-11-01 20:08:22+00,2023-11-01 20:08:22+00
6480,matthew.anderson.6480@retailflow.com,Matthew,Anderson,+1-680-608-8128,true,2025-09-09 20:08:22+00,2025-09-09 20:08:22+00
6481,susan.wright.6481@retailflow.com,Susan,Wright,+1-711-281-2618,true,2024-11-03 20:08:22+00,2024-11-03 20:08:22+00
6482,linda.martinez.6482@retailflow.com,Linda,Martinez,+1-225-619-7160,true,2024-10-04 20:08:22+00,2024-10-04 20:08:22+00
6483,nancy.allen.6483@retailflow.com,Nancy,Allen,+1-463-915-9327,true,2025-06-16 20:08:22+00,2025-06-16 20:08:22+00
6484,steven.king.6484@retailflow.com,Steven,King,+1-664-657-8998,true,2024-06-25 20:08:22+00,2024-06-25 20:08:22+00
6485,joseph.thomas.6485@retailflow.com,Joseph,Thomas,+1-449-792-6610,false,2025-12-03 20:08:22+00,2025-12-03 20:08:22+00
6486,jane.robinson.6486@retailflow.com,Jane,Robinson,+1-497-307-9248,true,2024-08-05 20:08:22+00,2024-08-05 20:08:22+00
6487,mark.gonzalez.6487@retailflow.com,Mark,Gonzalez,+1-448-886-1848,true,2025-04-22 20:08:22+00,2025-04-22 20:08:22+00
6488,mark.walker.6488@retailflow.com,Mark,Walker,+1-235-469-1788,true,2025-06-13 20:08:22+00,2025-06-13 20:08:22+00
6489,matthew.harris.6489@retailflow.com,Matthew,Harris,+1-473-936-2260,true,2024-11-30 20:08:22+00,2024-11-30 20:08:22+00
6490,john.garcia.6490@retailflow.com,John,Garcia,+1-455-721-1805,true,2024-06-05 20:08:22+00,2024-06-05 20:08:22+00
6491,matthew.white.6491@retailflow.com,Matthew,White,+1-552-427-9868,true,2025-06-14 20:08:22+00,2025-06-14 20:08:22+00
6492,linda.sanchez.6492@retailflow.com,Linda,Sanchez,+1-746-925-4914,true,2024-04-10 20:08:22+00,2024-04-10 20:08:22+00
6493,daniel.hill.6493@retailflow.com,Daniel,Hill,+1-791-402-9963,true,2024-10-26 20:08:22+00,2024-10-26 20:08:22+00
6494,lisa.martinez.6494@retailflow.com,Lisa,Martinez,+1-729-788-7134,true,2024-04-10 20:08:22+00,2024-04-10 20:08:22+00
6495,matthew.harris.6495@retailflow.com,Matthew,Harris,+1-322-777-8938,true,2024-07-26 20:08:22+00,2024-07-26 20:08:22+00
6496,william.king.6496@retailflow.com,William,King,+1-970-282-9732,true,2025-10-05 20:08:22+00,2025-10-05 20:08:22+00
6497,patricia.jones.6497@retailflow.com,Patricia,Jones,+1-736-266-1069,true,2025-11-24 20:08:22+00,2025-11-24 20:08:22+00
6498,charles.torres.6498@retailflow.com,Charles,Torres,+1-975-870-9231,true,2024-09-30 20:08:22+00,2024-09-30 20:08:22+00
6499,mary.johnson.6499@retailflow.com,Mary,Johnson,+1-403-364-6974,true,2025-03-01 20:08:22+00,2025-03-01 20:08:22+00
6500,jennifer.miller.6500@retailflow.com,Jennifer,Miller,+1-298-899-6189,true,2025-10-27 20:08:22+00,2025-10-27 20:08:22+00
6501,jane.ramirez.6501@retailflow.com,Jane,Ramirez,+1-684-813-2325,true,2025-05-31 20:08:22+00,2025-05-31 20:08:22+00
6502,thomas.lewis.6502@retailflow.com,Thomas,Lewis,+1-598-313-3709,true,2025-02-16 20:08:22+00,2025-02-16 20:08:22+00
6503,barbara.jackson.6503@retailflow.com,Barbara,Jackson,+1-253-476-8960,true,2024-02-25 20:08:22+00,2024-02-25 20:08:22+00
6504,andrew.martin.6504@retailflow.com,Andrew,Martin,+1-306-732-5542,true,2024-11-02 20:08:22+00,2024-11-02 20:08:22+00
6505,karen.clark.6505@retailflow.com,Karen,Clark,+1-463-853-4120,true,2024-11-03 20:08:22+00,2024-11-03 20:08:22+00
6506,patricia.jones.6506@retailflow.com,Patricia,Jones,+1-328-432-5516,true,2025-08-03 20:08:22+00,2025-08-03 20:08:22+00
6507,mark.lee.6507@retailflow.com,Mark,Lee,+1-252-451-1206,true,2025-10-25 20:08:22+00,2025-10-25 20:08:22+00
6508,sandra.young.6508@retailflow.com,Sandra,Young,+1-659-842-2877,true,2025-04-04 20:08:22+00,2025-04-04 20:08:22+00
6509,daniel.hill.6509@retailflow.com,Daniel,Hill,+1-887-287-3132,true,2025-11-02 20:08:22+00,2025-11-02 20:08:22+00
6510,joshua.young.6510@retailflow.com,Joshua,Young,+1-511-628-7648,true,2024-04-11 20:08:22+00,2024-04-11 20:08:22+00
6511,daniel.hernandez.6511@retailflow.com,Daniel,Hernandez,+1-202-664-3823,true,2023-11-15 20:08:22+00,2023-11-15 20:08:22+00
